district,block,clf_id,clf_name,partner_organization,project_title
Bargarh,Bhatli,,Gayatri Mancha,Gram Vikas,
Bargarh,Bhatli,,Gopabandhu,Gram Vikas,
Bargarh,Bhatli,,Gopabandhu,RCRC,
Bargarh,Bhatli,,Halupali Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,240002337366,Hatisar Gram Panchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Jagannath,Gram Vikas,
Bargarh,Bhatli,,Jagruti Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Jay Jagannath,Gram Vikas,
Bargarh,Bhatli,,Jay Maa Durga Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Jyoti Prabha,Gram Vikas,
Bargarh,Bhatli,240002337402,Kamgaon Grama Panchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Karlakhai Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,240002337345,Kelendapali Gram Panchayat Stariya Sangha,Industree,
Bargarh,Bhatli,240002337384,Kharmunda Gram Panchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Kuisira Anchalika Mancha-A,Gram Vikas,
Bargarh,Bhatli,,Kuisira Anchalika Mancha-B,Gram Vikas,
Bargarh,Bhatli,,Laxmi,Gram Vikas,
Bargarh,Bhatli,,Maa Ambika,Gram Vikas,
Bargarh,Bhatli,,Maa Baishnabi,Gram Vikas,
Bargarh,Bhatli,,Maa Biraja,Gram Vikas,
Bargarh,Bhatli,,Maa Durga,Gram Vikas,
Bargarh,Bhatli,,Maa Maheswari Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Maa Mangala Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Maa Parbati,Gram Vikas,
Bargarh,Bhatli,,Maa Samlei,Gram Vikas,
Bargarh,Bhatli,,Maa Saraswati,Gram Vikas,
Bargarh,Bhatli,,Maa Sata Bhauni Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Maa Tarini,Gram Vikas,
Bargarh,Bhatli,240002337321,Narangpur Gram Panchayat Stariya Sangha,Industree,
Bargarh,Bhatli,,Narayana,Gram Vikas,
Bargarh,Bhatli,,Nari Shakti Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Patameswari,Gram Vikas,
Bargarh,Bhatli,,Pragati,Gram Vikas,
Bargarh,Bhatli,,Pragati Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Sairam,Gram Vikas,
Bargarh,Bhatli,,Saptasila,Gram Vikas,
Bargarh,Bhatli,,Saraswati CLF,Gram Vikas,
Bargarh,Bhatli,,Shree Ram,Gram Vikas,
Bargarh,Bhatli,,Shyambihari Mancha,Gram Vikas,
Bargarh,Bhatli,,Singhabahini,Gram Vikas,
Bargarh,Bhatli,,Sitaram,Gram Vikas,
Bargarh,Bhatli,,Sulaxmi,Gram Vikas,
Bargarh,Bhatli,,Suprabhat,Gram Vikas,
Bargarh,Bhatli,,Temren A Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Temren B Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Tukurla A Anchalika Mancha,Gram Vikas,
Bargarh,Bhatli,,Tukurla B Anchalika Mancha,Gram Vikas,
Bargarh,Bheden,,Ailapali CLF,Gram Vikas,
Bargarh,Bheden,,Ainlapali CLF,Gram Vikas,
Bargarh,Bheden,,Amilpali CLF,Gram Vikas,
Bargarh,Bheden,,Bagartipali CLF,Gram Vikas,
Bargarh,Bheden,,Bahalpali CLF,Gram Vikas,
